Priority,Done,Module,Entity,Type,Full_Name,Source
,,sage.symbolic.expression_conversions,csch,attribute,sage.symbolic.expression_conversions.csch,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L309
,,sage.symbolic.expression_conversions,e,attribute,sage.symbolic.expression_conversions.e,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L33
,,sage.symbolic.expression_conversions,expression_conversions,module,sage.symbolic.expression_conversions,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L131
,,sage.symbolic.expression_conversions,fast_callable,function,sage.symbolic.expression_conversions.fast_callable,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1312
,,sage.symbolic.expression_conversions,half,attribute,sage.symbolic.expression_conversions.half,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L414
,,sage.symbolic.expression_conversions,halfx,attribute,sage.symbolic.expression_conversions.halfx,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L697
,,sage.symbolic.expression_conversions,laurent_polynomial,function,sage.symbolic.expression_conversions.laurent_polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1108
,,sage.symbolic.expression_conversions,one,attribute,sage.symbolic.expression_conversions.one,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L404
,,sage.symbolic.expression_conversions,polynomial,function,sage.symbolic.expression_conversions.polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1021
,,sage.symbolic.expression_conversions,sec,attribute,sage.symbolic.expression_conversions.sec,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L373
,,sage.symbolic.expression_conversions,sech,attribute,sage.symbolic.expression_conversions.sech,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L252
,,sage.symbolic.expression_conversions,sin,attribute,sage.symbolic.expression_conversions.sin,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L9
,,sage.symbolic.expression_conversions,sinh,attribute,sage.symbolic.expression_conversions.sinh,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L49
,,sage.symbolic.expression_conversions,tan,attribute,sage.symbolic.expression_conversions.tan,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L206
,,sage.symbolic.expression_conversions,tanh,attribute,sage.symbolic.expression_conversions.tanh,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L125
,,sage.symbolic.expression_conversions,two,attribute,sage.symbolic.expression_conversions.two,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L404
,,sage.symbolic.expression_conversions,x,attribute,sage.symbolic.expression_conversions.x,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L697
,,sage.symbolic.function,BuiltinFunction,class,sage.symbolic.function.BuiltinFunction,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L867
,,sage.symbolic.function,Function,class,sage.symbolic.function.Function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L166
,,sage.symbolic.function,GinacFunction,class,sage.symbolic.function.GinacFunction,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L818
,,sage.symbolic.function,SymbolicFunction,class,sage.symbolic.function.SymbolicFunction,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L1174
,,sage.symbolic.function,function,module,sage.symbolic.function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L867
,,sage.symbolic.function,pickle_wrapper,function,sage.symbolic.function.pickle_wrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L1407
,,sage.symbolic.function,unpickle_wrapper,function,sage.symbolic.function.unpickle_wrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function.pyx#L1429
,,sage.symbolic.function_factory,function,function,sage.symbolic.function_factory.function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function_factory.py#L152
,,sage.symbolic.function_factory,function_factory,module,sage.symbolic.function_factory,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function_factory.py#L152
,,sage.symbolic.function_factory,function_factory,function,sage.symbolic.function_factory.function_factory,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function_factory.py#L18
,,sage.symbolic.function_factory,unpickle_function,function,sage.symbolic.function_factory.unpickle_function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/function_factory.py#L113
,,sage.symbolic.integration.external,external,module,sage.symbolic.integration.external,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/external.py#L131
,,sage.symbolic.integration.external,fricas_integrator,function,sage.symbolic.integration.external.fricas_integrator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/external.py#L131
,,sage.symbolic.integration.external,libgiac_integrator,function,sage.symbolic.integration.external.libgiac_integrator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/external.py#L217
,,sage.symbolic.integration.external,maxima_integrator,function,sage.symbolic.integration.external.maxima_integrator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/external.py#L13
,,sage.symbolic.integration.external,mma_free_integrator,function,sage.symbolic.integration.external.mma_free_integrator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/external.py#L72
,,sage.symbolic.integration.external,sympy_integrator,function,sage.symbolic.integration.external.sympy_integrator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/external.py#L50
,,sage.symbolic.integration.integral,DefiniteIntegral,class,sage.symbolic.integration.integral.DefiniteIntegral,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/integral.py#L196
,,sage.symbolic.integration.integral,IndefiniteIntegral,class,sage.symbolic.integration.integral.IndefiniteIntegral,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/integral.py#L41
,,sage.symbolic.integration.integral,integral,module,sage.symbolic.integration.integral,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/integral.py#L196
,,sage.symbolic.integration.integral,integral,function,sage.symbolic.integration.integral.integral,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/integral.py#L446
,,sage.symbolic.integration.integral,integrate,function,sage.symbolic.integration.integral.integrate,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/integration/integral.py#L446
,,sage.symbolic.maxima_wrapper,MaximaFunctionElementWrapper,class,sage.symbolic.maxima_wrapper.MaximaFunctionElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/maxima_wrapper.py#L16
,,sage.symbolic.maxima_wrapper,MaximaWrapper,class,sage.symbolic.maxima_wrapper.MaximaWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/maxima_wrapper.py#L34
,,sage.symbolic.maxima_wrapper,maxima_wrapper,module,sage.symbolic.maxima_wrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/maxima_wrapper.py#L16
,,sage.symbolic.operators,DerivativeOperator,class,sage.symbolic.operators.DerivativeOperator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/operators.py#L204
,,sage.symbolic.operators,DerivativeOperatorWithParameters,class,sage.symbolic.operators.DerivativeOperatorWithParameters,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/operators.py#L229
,,sage.symbolic.operators,FDerivativeOperator,class,sage.symbolic.operators.FDerivativeOperator,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/operators.py#L75
,,sage.symbolic.operators,add_vararg,function,sage.symbolic.operators.add_vararg,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/operators.py#L8
,,sage.symbolic.operators,mul_vararg,function,sage.symbolic.operators.mul_vararg,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/operators.py#L33
,,sage.symbolic.operators,operators,module,sage.symbolic.operators,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/operators.py#L204
,,sage.symbolic.random_tests,assert_strict_weak_order,function,sage.symbolic.random_tests.assert_strict_weak_order,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L329
,,sage.symbolic.random_tests,choose_from_prob_list,function,sage.symbolic.random_tests.choose_from_prob_list,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L130
,,sage.symbolic.random_tests,normalize_prob_list,function,sage.symbolic.random_tests.normalize_prob_list,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L79
,,sage.symbolic.random_tests,random_expr,function,sage.symbolic.random_tests.random_expr,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L270
,,sage.symbolic.random_tests,random_expr_helper,function,sage.symbolic.random_tests.random_expr_helper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L224
,,sage.symbolic.random_tests,random_integer_vector,function,sage.symbolic.random_tests.random_integer_vector,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L169
,,sage.symbolic.random_tests,random_tests,module,sage.symbolic.random_tests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L329
,,sage.symbolic.random_tests,test_symbolic_expression_order,function,sage.symbolic.random_tests.test_symbolic_expression_order,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/random_tests.py#L421
,,sage.symbolic.relation,relation,module,sage.symbolic.relation,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L584
,,sage.symbolic.relation,solve,function,sage.symbolic.relation.solve,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L584
,,sage.symbolic.relation,solve_ineq,function,sage.symbolic.relation.solve_ineq,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L1829
,,sage.symbolic.relation,solve_ineq_fourier,function,sage.symbolic.relation.solve_ineq_fourier,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L1755
,,sage.symbolic.relation,solve_ineq_univar,function,sage.symbolic.relation.solve_ineq_univar,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L1708
,,sage.symbolic.relation,solve_mod,function,sage.symbolic.relation.solve_mod,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L1473
,,sage.symbolic.relation,string_to_list_of_solutions,function,sage.symbolic.relation.string_to_list_of_solutions,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L550
,,sage.symbolic.relation,test_relation_maxima,function,sage.symbolic.relation.test_relation_maxima,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/relation.py#L363
,,sage.symbolic.ring,NumpyToSRMorphism,class,sage.symbolic.ring.NumpyToSRMorphism,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1148
,,sage.symbolic.ring,SymbolicRing,class,sage.symbolic.ring.SymbolicRing,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L66
,,sage.symbolic.ring,TemporaryVariables,class,sage.symbolic.ring.TemporaryVariables,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1374
,,sage.symbolic.ring,UnderscoreSageMorphism,class,sage.symbolic.ring.UnderscoreSageMorphism,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1243
,,sage.symbolic.ring,isidentifier,function,sage.symbolic.ring.isidentifier,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1331
,,sage.symbolic.ring,ring,module,sage.symbolic.ring,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1148
,,sage.symbolic.ring,symbols,attribute,sage.symbolic.ring.symbols,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L4
,,sage.symbolic.ring,the_SymbolicRing,function,sage.symbolic.ring.the_SymbolicRing,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1282
,,sage.symbolic.ring,var,function,sage.symbolic.ring.var,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/ring.pyx#L1300
,,sage.symbolic.subring,GenericSymbolicSubring,class,sage.symbolic.subring.GenericSymbolicSubring,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L249
,,sage.symbolic.subring,GenericSymbolicSubringFunctor,class,sage.symbolic.subring.GenericSymbolicSubringFunctor,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L476
,,sage.symbolic.subring,SymbolicConstantsSubring,class,sage.symbolic.subring.SymbolicConstantsSubring,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L968
,,sage.symbolic.subring,SymbolicSubringAcceptingVars,class,sage.symbolic.subring.SymbolicSubringAcceptingVars,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L613
,,sage.symbolic.subring,SymbolicSubringAcceptingVarsFunctor,class,sage.symbolic.subring.SymbolicSubringAcceptingVarsFunctor,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L714
,,sage.symbolic.subring,SymbolicSubringFactory,class,sage.symbolic.subring.SymbolicSubringFactory,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L106
,,sage.symbolic.subring,SymbolicSubringRejectingVars,class,sage.symbolic.subring.SymbolicSubringRejectingVars,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L779
,,sage.symbolic.subring,SymbolicSubringRejectingVarsFunctor,class,sage.symbolic.subring.SymbolicSubringRejectingVarsFunctor,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L903
,,sage.symbolic.subring,coercion_reversed,attribute,sage.symbolic.subring.coercion_reversed,
,,sage.symbolic.subring,rank,attribute,sage.symbolic.subring.rank,
,,sage.symbolic.subring,subring,module,sage.symbolic.subring,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/subring.py#L249
,,sage.symbolic.units,UnitExpression,class,sage.symbolic.units.UnitExpression,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/units.py#L989
,,sage.symbolic.units,Units,class,sage.symbolic.units.Units,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/units.py#L1042
